date,equity,ret,drawdown
2022-06-15,1.1051132392980438,0.0,-0.08313252154058959
2022-06-16,1.1051132392980438,0.0,-0.08313252154058959
2022-06-17,1.1051132392980438,0.0,-0.08313252154058959
2022-06-18,1.1051132392980438,0.0,-0.08313252154058959
2022-06-19,1.1051132392980438,0.0,-0.08313252154058959
2022-06-20,1.1051132392980438,0.0,-0.08313252154058959
2022-06-21,1.1051132392980438,0.0,-0.08313252154058959
2022-06-22,1.1051132392980438,0.0,-0.08313252154058959
2022-06-23,1.1051132392980438,0.0,-0.08313252154058959
2022-06-24,1.1051132392980438,0.0,-0.08313252154058959
2022-06-25,1.1051132392980438,0.0,-0.08313252154058959
2022-06-26,1.1051132392980438,0.0,-0.08313252154058959
2022-06-27,1.1051132392980438,0.0,-0.08313252154058959
2022-06-28,1.1051132392980438,0.0,-0.08313252154058959
2022-06-29,1.1051132392980438,0.0,-0.08313252154058959
2022-06-30,1.1051132392980438,0.0,-0.08313252154058959
2022-07-01,1.1051132392980438,0.0,-0.08313252154058959
2022-07-02,1.1051132392980438,0.0,-0.08313252154058959
2022-07-03,1.1051132392980438,0.0,-0.08313252154058959
2022-07-04,1.1051132392980438,0.0,-0.08313252154058959
2022-07-05,1.1051132392980438,0.0,-0.08313252154058959
2022-07-06,1.1051132392980438,0.0,-0.08313252154058959
2022-07-07,1.1051132392980438,0.0,-0.08313252154058959
2022-07-08,1.1051132392980438,0.0,-0.08313252154058959
2022-07-09,1.1051132392980438,0.0,-0.08313252154058959
2022-07-10,1.1051132392980438,0.0,-0.08313252154058959
2022-07-11,1.1051132392980438,0.0,-0.08313252154058959
2022-07-12,1.1051132392980438,0.0,-0.08313252154058959
2022-07-13,1.1051132392980438,0.0,-0.08313252154058959
2022-07-14,1.1051132392980438,0.0,-0.08313252154058959
2022-07-15,1.1051132392980438,0.0,-0.08313252154058959
2022-07-16,1.1051132392980438,0.0,-0.08313252154058959
2022-07-17,1.1051132392980438,0.0,-0.08313252154058959
2022-07-18,1.1051132392980438,0.0,-0.08313252154058959
2022-07-19,1.1051132392980438,0.0,-0.08313252154058959
2022-07-20,1.1051132392980438,0.0,-0.08313252154058959
2022-07-21,1.1051132392980438,0.0,-0.08313252154058959
2022-07-22,1.1051132392980438,0.0,-0.08313252154058959
2022-07-23,1.1051132392980438,0.0,-0.08313252154058959
2022-07-24,1.1051132392980438,0.0,-0.08313252154058959
2022-07-25,1.1051132392980438,0.0,-0.08313252154058959
2022-07-26,1.1051132392980438,0.0,-0.08313252154058959
2022-07-27,1.1051132392980438,0.0,-0.08313252154058959
2022-07-28,1.1051132392980438,0.0,-0.08313252154058959
2022-07-29,1.1051132392980438,0.0,-0.08313252154058959
2022-07-30,1.1051132392980438,0.0,-0.08313252154058959
2022-07-31,1.1051132392980438,0.0,-0.08313252154058959
2022-08-01,1.1051132392980438,0.0,-0.08313252154058959
2022-08-02,1.1051132392980438,0.0,-0.08313252154058959
2022-08-03,1.1051132392980438,0.0,-0.08313252154058959
2022-08-04,1.1051132392980438,0.0,-0.08313252154058959
2022-08-05,1.1051132392980438,0.0,-0.08313252154058959
2022-08-06,1.1051132392980438,0.0,-0.08313252154058959
2022-08-07,1.1051132392980438,0.0,-0.08313252154058959
2022-08-08,1.1051132392980438,0.0,-0.08313252154058959
2022-08-09,1.1051132392980438,0.0,-0.08313252154058959
2022-08-10,1.1051132392980438,0.0,-0.08313252154058959
2022-08-11,1.1051132392980438,0.0,-0.08313252154058959
2022-08-12,1.1051132392980438,0.0,-0.08313252154058959
2022-08-13,1.1051132392980438,0.0,-0.08313252154058959
2022-08-14,1.1051132392980438,0.0,-0.08313252154058959
2022-08-15,1.1051132392980438,0.0,-0.08313252154058959
2022-08-16,1.1051132392980438,0.0,-0.08313252154058959
2022-08-17,1.1051132392980438,0.0,-0.08313252154058959
2022-08-18,1.1051132392980438,0.0,-0.08313252154058959
2022-08-19,1.1051132392980438,0.0,-0.08313252154058959
2022-08-20,1.1051132392980438,0.0,-0.08313252154058959
2022-08-21,1.1051132392980438,0.0,-0.08313252154058959
2022-08-22,1.1051132392980438,0.0,-0.08313252154058959
2022-08-23,1.1051132392980438,0.0,-0.08313252154058959
2022-08-24,1.1051132392980438,0.0,-0.08313252154058959
2022-08-25,1.1051132392980438,0.0,-0.08313252154058959
2022-08-26,1.1051132392980438,0.0,-0.08313252154058959
2022-08-27,1.1051132392980438,0.0,-0.08313252154058959
2022-08-28,1.1051132392980438,0.0,-0.08313252154058959
2022-08-29,1.1051132392980438,0.0,-0.08313252154058959
2022-08-30,1.1051132392980438,0.0,-0.08313252154058959
2022-08-31,1.1051132392980438,0.0,-0.08313252154058959
2022-09-01,1.1051132392980438,0.0,-0.08313252154058959
2022-09-02,1.1051132392980438,0.0,-0.08313252154058959
2022-09-03,1.1051132392980438,0.0,-0.08313252154058959
2022-09-04,1.1051132392980438,0.0,-0.08313252154058959
2022-09-05,1.1051132392980438,0.0,-0.08313252154058959
2022-09-06,1.1051132392980438,0.0,-0.08313252154058959
2022-09-07,1.1051132392980438,0.0,-0.08313252154058959
2022-09-08,1.1051132392980438,0.0,-0.08313252154058959
2022-09-09,1.1051132392980438,0.0,-0.08313252154058959
2022-09-10,1.1051132392980438,0.0,-0.08313252154058959
2022-09-11,1.1051132392980438,0.0,-0.08313252154058959
2022-09-12,1.1051132392980438,0.0,-0.08313252154058959
2022-09-13,1.1051132392980438,0.0,-0.08313252154058959
2022-09-14,1.1051132392980438,0.0,-0.08313252154058959
2022-09-15,1.1051132392980438,0.0,-0.08313252154058959
2022-09-16,1.1051132392980438,0.0,-0.08313252154058959
2022-09-17,1.1051132392980438,0.0,-0.08313252154058959
2022-09-18,1.1051132392980438,0.0,-0.08313252154058959
2022-09-19,1.1051132392980438,0.0,-0.08313252154058959
2022-09-20,1.1051132392980438,0.0,-0.08313252154058959
2022-09-21,1.1051132392980438,0.0,-0.08313252154058959
2022-09-22,1.1051132392980438,0.0,-0.08313252154058959
2022-09-23,1.1051132392980438,0.0,-0.08313252154058959
2022-09-24,1.1051132392980438,0.0,-0.08313252154058959
2022-09-25,1.1051132392980438,0.0,-0.08313252154058959
2022-09-26,1.1051132392980438,0.0,-0.08313252154058959
2022-09-27,1.1051132392980438,0.0,-0.08313252154058959
2022-09-28,1.1051132392980438,0.0,-0.08313252154058959
2022-09-29,1.1051132392980438,0.0,-0.08313252154058959
2022-09-30,1.1051132392980438,0.0,-0.08313252154058959
2022-10-01,1.1051132392980438,0.0,-0.08313252154058959
2022-10-02,1.1051132392980438,0.0,-0.08313252154058959
2022-10-03,1.1051132392980438,0.0,-0.08313252154058959
2022-10-04,1.1051132392980438,0.0,-0.08313252154058959
2022-10-05,1.1051132392980438,0.0,-0.08313252154058959
2022-10-06,1.1051132392980438,0.0,-0.08313252154058959
2022-10-07,1.1051132392980438,0.0,-0.08313252154058959
2022-10-08,1.1051132392980438,0.0,-0.08313252154058959
2022-10-09,1.1051132392980438,0.0,-0.08313252154058959
2022-10-10,1.1051132392980438,0.0,-0.08313252154058959
2022-10-11,1.1051132392980438,0.0,-0.08313252154058959
2022-10-12,1.1051132392980438,0.0,-0.08313252154058959
2022-10-13,1.1051132392980438,0.0,-0.08313252154058959
2022-10-14,1.1051132392980438,0.0,-0.08313252154058959
2022-10-15,1.1051132392980438,0.0,-0.08313252154058959
2022-10-16,1.1051132392980438,0.0,-0.08313252154058959
2022-10-17,1.1051132392980438,0.0,-0.08313252154058959
2022-10-18,1.1051132392980438,0.0,-0.08313252154058959
2022-10-19,1.1051132392980438,0.0,-0.08313252154058959
2022-10-20,1.1051132392980438,0.0,-0.08313252154058959
2022-10-21,1.1051132392980438,0.0,-0.08313252154058959
2022-10-22,1.1051132392980438,0.0,-0.08313252154058959
2022-10-23,1.1051132392980438,0.0,-0.08313252154058959
2022-10-24,1.1051132392980438,0.0,-0.08313252154058959
2022-10-25,1.1051132392980438,0.0,-0.08313252154058959
2022-10-26,1.1051132392980438,0.0,-0.08313252154058959
2022-10-27,1.1051132392980438,0.0,-0.08313252154058959
2022-10-28,1.1051132392980438,0.0,-0.08313252154058959
2022-10-29,1.1051132392980438,0.0,-0.08313252154058959
2022-10-30,1.1051132392980438,0.0,-0.08313252154058959
2022-10-31,1.1051132392980438,0.0,-0.08313252154058959
2022-11-01,1.1051132392980438,0.0,-0.08313252154058959
2022-11-02,1.1051132392980438,0.0,-0.08313252154058959
2022-11-03,1.1051132392980438,0.0,-0.08313252154058959
2022-11-04,1.1051132392980438,0.0,-0.08313252154058959
2022-11-05,1.1051132392980438,0.0,-0.08313252154058959
2022-11-06,1.1051132392980438,0.0,-0.08313252154058959
2022-11-07,1.1051132392980438,0.0,-0.08313252154058959
2022-11-08,1.1051132392980438,0.0,-0.08313252154058959
2022-11-09,1.1051132392980438,0.0,-0.08313252154058959
2022-11-10,1.1051132392980438,0.0,-0.08313252154058959
2022-11-11,1.1051132392980438,0.0,-0.08313252154058959
2022-11-12,1.1051132392980438,0.0,-0.08313252154058959
2022-11-13,1.1051132392980438,0.0,-0.08313252154058959
2022-11-14,1.1051132392980438,0.0,-0.08313252154058959
2022-11-15,1.1051132392980438,0.0,-0.08313252154058959
2022-11-16,1.1051132392980438,0.0,-0.08313252154058959
2022-11-17,1.1051132392980438,0.0,-0.08313252154058959
2022-11-18,1.1051132392980438,0.0,-0.08313252154058959
2022-11-19,1.1051132392980438,0.0,-0.08313252154058959
2022-11-20,1.1051132392980438,0.0,-0.08313252154058959
2022-11-21,1.1051132392980438,0.0,-0.08313252154058959
2022-11-22,1.1051132392980438,0.0,-0.08313252154058959
2022-11-23,1.1051132392980438,0.0,-0.08313252154058959
2022-11-24,1.1051132392980438,0.0,-0.08313252154058959
2022-11-25,1.1051132392980438,0.0,-0.08313252154058959
2022-11-26,1.1051132392980438,0.0,-0.08313252154058959
2022-11-27,1.1051132392980438,0.0,-0.08313252154058959
2022-11-28,1.1051132392980438,0.0,-0.08313252154058959
2022-11-29,1.1051132392980438,0.0,-0.08313252154058959
2022-11-30,1.1051132392980438,0.0,-0.08313252154058959
2022-12-01,1.1051132392980438,0.0,-0.08313252154058959
2022-12-02,1.1051132392980438,0.0,-0.08313252154058959
2022-12-03,1.1051132392980438,0.0,-0.08313252154058959
2022-12-04,1.1051132392980438,0.0,-0.08313252154058959
2022-12-05,1.1051132392980438,0.0,-0.08313252154058959
2022-12-06,1.1051132392980438,0.0,-0.08313252154058959
2022-12-07,1.1051132392980438,0.0,-0.08313252154058959
2022-12-08,1.1051132392980438,0.0,-0.08313252154058959
2022-12-09,1.1051132392980438,0.0,-0.08313252154058959
2022-12-10,1.1051132392980438,0.0,-0.08313252154058959
2022-12-11,1.1051132392980438,0.0,-0.08313252154058959
2022-12-12,1.1051132392980438,0.0,-0.08313252154058959
2022-12-13,1.1051132392980438,0.0,-0.08313252154058959
2022-12-14,1.1051132392980438,0.0,-0.08313252154058959
2022-12-15,1.1051132392980438,0.0,-0.08313252154058959
2022-12-16,1.1051132392980438,0.0,-0.08313252154058959
2022-12-17,1.1051132392980438,0.0,-0.08313252154058959
2022-12-18,1.1051132392980438,0.0,-0.08313252154058959
2022-12-19,1.1051132392980438,0.0,-0.08313252154058959
2022-12-20,1.1051132392980438,0.0,-0.08313252154058959
2022-12-21,1.1051132392980438,0.0,-0.08313252154058959
2022-12-22,1.1051132392980438,0.0,-0.08313252154058959
2022-12-23,1.1051132392980438,0.0,-0.08313252154058959
2022-12-24,1.1051132392980438,0.0,-0.08313252154058959
2022-12-25,1.1051132392980438,0.0,-0.08313252154058959
2022-12-26,1.1051132392980438,0.0,-0.08313252154058959
2022-12-27,1.1051132392980438,0.0,-0.08313252154058959
2022-12-28,1.1051132392980438,0.0,-0.08313252154058959
2022-12-29,1.1051132392980438,0.0,-0.08313252154058959
2022-12-30,1.1051132392980438,0.0,-0.08313252154058959
2022-12-31,1.1051132392980438,0.0,-0.08313252154058959
2023-01-01,1.1051132392980438,0.0,-0.08313252154058959
2023-01-02,1.1051132392980438,0.0,-0.08313252154058959
2023-01-03,1.1051132392980438,0.0,-0.08313252154058959
2023-01-04,1.1051132392980438,0.0,-0.08313252154058959
2023-01-05,1.1051132392980438,0.0,-0.08313252154058959
2023-01-06,1.1051132392980438,0.0,-0.08313252154058959
2023-01-07,1.1051132392980438,0.0,-0.08313252154058959
2023-01-08,1.1051132392980438,0.0,-0.08313252154058959
2023-01-09,1.1051132392980438,0.0,-0.08313252154058959
2023-01-10,1.1051132392980438,0.0,-0.08313252154058959
2023-01-11,1.1051132392980438,0.0,-0.08313252154058959
2023-01-12,1.1051132392980438,0.0,-0.08313252154058959
2023-01-13,1.1051132392980438,0.0,-0.08313252154058959
2023-01-14,1.1051132392980438,0.0,-0.08313252154058959
2023-01-15,1.1051132392980438,0.0,-0.08313252154058959
2023-01-16,1.1051132392980438,0.0,-0.08313252154058959
2023-01-17,1.1020744908732427,-0.0017670109624425261,-0.08565364743687287
2023-01-18,1.0581581858921423,-0.03984876280577263,-0.12208921836248432
2023-01-19,1.0818844886679821,0.022422264546236973,-0.10240447056861424
2023-01-20,1.140851353732013,0.05450384554143222,-0.053482062473805936
2023-01-21,1.1389817257063053,-0.0016388007250828435,-0.05503321675612782
2023-01-22,1.1439306174246004,0.004345014153081612,-0.05092732270874123
2023-01-23,1.1498523179307403,0.005176625588946641,-0.046014328801705195
2023-01-24,1.1159212626265997,-0.029509055010823036,-0.07416554445263246
2023-01-25,1.1546854780845246,0.03473741092331511,-0.04200445252331986
2023-01-26,1.1526564145190208,-0.0017572435126400098,-0.04368788398426138
2023-01-27,1.1731518576715723,0.01778105157303428,-0.026683648929468062
2023-01-28,1.1578539717531993,-0.013039987805786447,-0.03937568227860033
2023-01-29,1.187751963175866,0.025821901683677623,-0.014570535591448497
2023-01-30,1.1541425318956946,-0.02829667499795569,-0.04245491287922687
2023-01-31,1.1641561575666133,0.009811166722471681,-0.03414701519720886
2023-02-01,1.186813925529987,0.019462825340145474,-0.015348787249734097
2023-02-02,1.1850396833016503,-0.0014949624285410992,-0.016820803818013097
2023-02-03,1.2004470212836658,0.013001537584875504,-0.00403796254618527
2023-02-04,1.2115592451209756,0.009256738231919174,0.0
2023-02-05,1.1950070189159785,-0.013661920596664129,-0.013661920596664157
2023-02-06,1.1882669191453636,-0.005640217725858183,-0.01922508211580376
2023-02-07,1.2140094087462838,0.021663894859107122,0.0
2023-02-08,1.1963300298617234,-0.014562802196745646,-0.014562802196745772
2023-02-09,1.1467557755509352,-0.04143861064535694,-0.05539795055196639
2023-02-10,1.147342043824205,0.0005112407417246286,-0.05491503149957189
2023-02-11,1.1571648829254007,0.008561386862853033,-0.04682379346597232
2023-02-12,1.1476326948602673,-0.008237536591186007,-0.054675617345144145
2023-02-13,1.1463064240820988,-0.0011556578895916406,-0.05576808892618246
2023-02-14,1.1585087835929524,0.011304433908666468,-0.045716799848073086
2023-02-15,1.1875561450716339,0.02507306106786268,-0.021789998894628404
2023-02-16,1.159995122098138,-0.023208185219599355,-0.04449247778394638
2023-02-17,1.1790596749207944,0.016435028440614112,-0.02878868448110483
2023-02-18,1.1812077804047738,0.0018218802064650897,-0.027019253809066
2023-02-19,1.1804034104487258,-0.0006809724498871303,-0.027681826891492678
2023-02-20,1.1915880760784825,0.009475290846122671,-0.018468829406319
2023-02-21,1.1836245490310053,-0.006683120792619263,-0.025028520781117503
2023-02-22,1.1791987831958157,-0.0037391636045507517,-0.028674098651687796
2023-02-23,1.1790474254703536,-0.00012835641252274322,-0.028798774559775198
2023-02-24,1.1639046856689772,-0.012843198224478245,-0.04127210441396012
2023-02-25,1.1545423738967906,-0.008043881846566717,-0.04898399832906175
2023-02-26,1.165892343595477,0.009830708647252467,-0.039634837097759834
2023-02-27,1.162902841297064,-0.002564132370227212,-0.042097340499196
2023-02-28,1.1604796930547856,-0.0016888460876665985,-0.04409332852434711
2023-03-01,1.1620080534684176,0.0013170074606033795,-0.04283439230637298
2023-03-02,1.1598828433700903,-0.0018289116774912117,-0.04458496366357689
2023-03-03,1.156089154123819,-0.003270752100486925,-0.04770988940051091
2023-03-04,1.1541189076928144,-0.0017042339892010849,-0.04933281457457461
2023-03-05,1.1544164860715642,0.00025784031157123014,-0.04908769425128401
2023-03-06,1.1541575498895187,-0.00022430048874892182,-0.049300984346220655
2023-03-07,1.1527450362955765,-0.0012238481601384381,-0.05046449558737398
2023-03-08,1.1485447664347719,-0.0036437110796872407,-0.053924328625358675
2023-03-09,1.1446468661828595,-0.0033937730298592922,-0.057135094723075985
2023-03-10,1.1456541259730253,0.0008799742697279941,-0.0563053978666026
2023-03-11,1.1445778167469416,-0.0009394713480121997,-0.05719197190658076
2023-03-12,1.1488379816604857,0.003722040433783929,-0.05368280230472111
2023-03-13,1.1525117540644902,0.003197815934580002,-0.05065665409076414
2023-03-14,1.1544187816001654,0.0019152173158694082,-0.049085803385706894
2023-03-15,1.1428796206342715,-0.009995645557584577,-0.05859080465073874
2023-03-16,1.1452807273830985,0.002100927084074076,-0.05661297257503295
2023-03-17,1.155321990095272,0.008767512167184867,-0.048341815333720284
2023-03-18,1.1515837203398427,-0.003235695146009573,-0.051421091102505256
2023-03-19,1.1542671742317958,0.002330229096292993,-0.04921068492886249
2023-03-20,1.1525320044345726,-0.0015032653062996267,-0.05063997351980931
2023-03-21,1.1555610872282536,0.0026281984205437205,-0.04814486699768683
2023-03-22,1.1491102555111194,-0.005582423801243856,-0.05345852574749499
2023-03-23,1.1558748714506275,0.005886829316042538,-0.047886397648015167
2023-03-24,1.1489243011748793,-0.006013254935653356,-0.05361169946666089
2023-03-25,1.1495471381533704,0.0005421044518374562,-0.05309865815577497
2023-03-26,1.1521305883322357,0.0022473634121827103,-0.0509706267251675
2023-03-27,1.1441889201968491,-0.006893027765960594,-0.05751231254586309
2023-03-28,1.1520901766752012,0.007252343991141351,-0.05100391448780206
2023-03-29,1.16394951917532,0.010293762363588118,-0.04123517429956414
2023-03-30,1.1592047062004924,-0.004076476596845339,-0.04514355667341041
2023-03-31,1.1662088708755884,0.006042215527275825,-0.03937410824522303
2023-04-01,1.164950503338746,-0.0010790241510491643,-0.040410646782549575
2023-04-02,1.1576366816054169,-0.006278225308601172,-0.04643516494578359
2023-04-03,1.159511318641154,0.0016193656140348432,-0.044890994841144005
2023-04-04,1.1642513537193526,0.0040879592997449775,-0.04098654810123481
2023-04-05,1.1661550865196335,0.0016351561835846289,-0.039418411325221836
2023-04-06,1.1619196421484606,-0.0036319735000372396,-0.04290721819991228
2023-04-07,1.1622461567585156,0.00028101307371941435,-0.042638262615463995
2023-04-08,1.1589972159915072,-0.002795398159086726,-0.04531446985372889
2023-04-09,1.1616065971194902,0.002251412766122042,-0.0431650786635257
2023-04-10,1.1686647573788886,0.0060762053839061875,-0.037351153162991535
2023-04-11,1.1715484786690167,0.002878662644787057,-0.03497578335996332
2023-04-12,1.169955058437618,-0.0013600975635332856,-0.03628831044576597
2023-04-13,1.1830996801276572,0.01123515095322806,-0.025460864138233785
2023-04-14,1.2019166169656759,0.0159047772170713,-0.009961036293035241
2023-04-15,1.2059862614161063,0.003385962381237782,-0.006608801605963666
2023-04-16,1.2166875206864955,0.008873450397207267,0.0
2023-04-17,1.209309887144546,-0.006063704456989009,-0.006063704456988894
2023-04-18,1.2194697567908463,0.008401378136657969,0.0
2023-04-19,1.1843978295052064,-0.028759981205220695,-0.02875998120522083
2023-04-20,1.1738555810549176,-0.008900935300340002,-0.037404925773613984
2023-04-21,1.1518556563222198,-0.018741594015276634,-0.05544549185587
2023-04-22,1.162050118785552,0.008850468726161605,-0.047085741721385244
2023-04-23,1.1543188212889566,-0.006653153226020372,-0.05342562629297243
2023-04-24,1.1527557812499833,-0.001354080008179901,-0.05470736372866458
2023-04-25,1.1720664278047113,0.01731207011338959,-0.03887208249500307
2023-04-26,1.1634281180353818,-0.007370153742488068,-0.04595574301321226
2023-04-27,1.1789467851967612,0.013338741707209905,-0.03322999309201835
2023-04-28,1.1712335213531615,-0.006542503818196066,-0.03955508955353115
2023-04-29,1.1740693290620778,0.0024212146059822666,-0.03722964630811687
2023-04-30,1.15857363786712,-0.013198276125087583,-0.049936555281190675
2023-05-01,1.1440025001112406,-0.012576790356376672,-0.06188530405067627
2023-05-02,1.1496946002424147,0.004975601129036538,-0.0572176195103451
2023-05-03,1.1590393940579886,0.00812806619566927,-0.04955462191361448
2023-05-04,1.1453626653933333,-0.011800055058327968,-0.060769929704967085
2023-05-05,1.1629490960079087,0.01535446470008332,-0.046348554745365145
2023-05-06,1.1357052262897105,-0.023426536734685217,-0.06868930535970852
2023-05-07,1.1294388805256448,-0.005517581163677036,-0.0738278877059867
2023-05-08,1.0938009845003374,-0.03155362954099954,-0.10305197942851707
2023-05-09,1.0930689695820346,0.00039804041611164547,-0.10365225255068877
2023-05-10,1.0978112000521532,0.004338454939336312,-0.0997634882384042
2023-05-11,1.075480530685802,-0.0203410835718295,-0.11807527435855902
2023-05-12,1.0924379767740244,0.015767320378555896,-0.1041696846596003
2023-05-13,1.0859731000832948,-0.005917843235201583,-0.10947106803112605
2023-05-14,1.0899653912567926,0.003676233944645283,-0.10619727534273349
2023-05-15,1.0951364045988483,0.004744199571413299,-0.1019568968394865
2023-05-16,1.1003793995862188,0.0047875268919498485,-0.0976574913329753
2023-05-17,1.1126628369836589,0.011162911085084892,-0.08758472214043278
2023-05-18,1.1071389969777599,-0.0049645227847043005,-0.09211442857647889
2023-05-19,1.1112681908126842,0.003729607435196681,-0.08872837179898996
2023-05-20,1.1168909108934981,0.005059732769550375,-0.0841175808798198
2023-05-21,1.1084114954007476,-0.007591981822080624,-0.09107094355694345
2023-05-22,1.1204691891985776,0.010878355058443872,-0.08118329055801954
2023-05-23,1.1203226278099074,0.0011099958835765484,-0.08130347507908209
2023-05-24,1.1167853778364447,-0.003157349397090773,-0.08420412099815056
2023-05-25,1.1162534248817282,-0.0004763251429268218,-0.0846403376011079
2023-05-26,1.1172962812528822,0.000934246962121791,-0.08378516561726279
2023-05-27,1.1178280302362924,0.0004759247769212929,-0.08334911627659713
2023-05-28,1.123208696548701,0.0048135009740907795,-0.07893681635489325
2023-05-29,1.1245143141192657,0.001162399805643053,-0.07786617268923923
2023-05-30,1.1262117859502112,0.001509515538959505,-0.07647419734791339
2023-05-31,1.1240489929364497,-0.0019204141181462097,-0.07824774933779888
2023-06-01,1.1232752434000957,-0.0006883592630002501,-0.07888224603773364
2023-06-02,1.1293297982619708,0.00539009018265936,-0.07391733827502833
2023-06-03,1.1289395079062072,-0.0003455946671771865,-0.07423738750428577
2023-06-04,1.1288958818298316,-3.8643413637315076e-05,-0.07427316213185042
2023-06-05,1.1226954941030773,-0.00549243541991133,-0.07935765700532005
2023-06-06,1.1251765826393505,0.0023772256635512167,-0.07732309360392631
2023-06-07,1.120689962904338,-0.00398748054682053,-0.08100224981918114
2023-06-08,1.1213154264794911,0.0005581058061161991,-0.08048935183899752
2023-06-09,1.1190861222831636,-0.0019881151580395254,-0.08231744489658521
2023-06-10,1.109918323331422,-0.008192219320026483,-0.08983530165415465
2023-06-11,1.1105617936922847,0.0005797456869899967,-0.08930763759583804
2023-06-12,1.1106454144549502,7.529591161923777e-05,-0.08923906618420618
2023-06-13,1.1129138262559304,0.0020424266570201574,-0.08737890377480806
2023-06-14,1.1096311129015752,-0.002949656367734184,-0.09007082240261721
2023-06-15,1.1096002871184214,-2.7780208030833047e-05,-0.09009610042446414
2023-06-16,1.1109592895033258,0.0012247675137446444,-0.08898167968763449
2023-06-17,1.112878150618358,0.0017272110086860096,-0.0874081588156762
2023-06-18,1.110578404889078,-0.00206648475217351,-0.08929401594044162
2023-06-19,1.112092711129732,0.0013635293410960265,-0.08805224161006453
2023-06-20,1.112916037728069,0.0007859891204108814,-0.08737709030454677
2023-06-21,1.1151520597176172,0.0020091560492857467,-0.08554348846481552
2023-06-22,1.1149665068716579,-0.00016639241648023847,-0.08569564709353594
2023-06-23,1.1156762402134115,0.0006365512662302423,-0.08511364549997336
2023-06-24,1.1147219742643015,-0.0008553251514322371,-0.08589617080967948
2023-06-25,1.1153922343823082,0.0006012800801283909,-0.08534653838601813
2023-06-26,1.1143897478004579,-0.0008987749340083964,-0.0861686059906207
2023-06-27,1.1152060332604348,0.0007324954860614551,-0.08549922861948767
2023-06-28,1.1131080503641988,-0.0018812513864386756,-0.08721963446354652
2023-06-29,1.114203194201811,0.0009838612138810712,-0.08632158526510303
2023-06-30,1.115782182149984,0.0014171454151180876,-0.08502677008876902
2023-07-01,1.1162379317088182,0.0004084574625094254,-0.08465304244501537
2023-07-02,1.1163452733144428,9.616373227888051e-05,-0.08456501926524662
2023-07-03,1.117115202044524,0.0006896869171984458,-0.08393365573548806
2023-07-04,1.1166256702095092,-0.00043821070030999204,-0.0843350858097387
2023-07-05,1.1157892380757246,-0.0007490712027314537,-0.08502098402831004
2023-07-06,1.1145901332850967,-0.0010746696147526786,-0.08600428417491113
2023-07-07,1.1156509503207963,0.0009517552722031191,-0.08513438393360351
2023-07-08,1.1162337491265641,0.0005223845375654108,-0.08465647228182016
2023-07-09,1.11528992374726,-0.0008455445645166337,-0.08543043602634781
2023-07-10,1.1159123261590436,0.0005580633327094303,-0.08492004828748212
2023-07-11,1.1160114027357253,8.878526955847286e-05,-0.0848388026673017
2023-07-12,1.1157826159714757,-0.000205003966526434,-0.08502641434276614
2023-07-13,1.1314644207850508,0.014054534090335816,-0.07216688689138973
2023-07-14,1.1276484328850402,-0.0033726097170276173,-0.07529610586443969
2023-07-15,1.127715809227421,5.9749422263113906e-05,-0.07524085534100056
2023-07-16,1.1275549695557396,-0.00014262429449455835,-0.07537274846158504
2023-07-17,1.1272692210391986,-0.00025342313612752474,-0.07560707039941894
2023-07-18,1.1205345092169727,-0.005144459470159903,-0.08112972627892912
2023-07-19,1.1227257975385483,0.0019555741510423005,-0.07933280732347903
2023-07-20,1.1252206668482096,0.0022221537218892157,-0.07728694329465158
2023-07-21,1.124064860741846,-0.0010271817256976088,-0.07823473728456187
2023-07-22,1.1215583385812211,-0.0022298732467897816,-0.08029015698371123
2023-07-23,1.1243440905294322,0.0024838225996651874,-0.07800576089049283
2023-07-24,1.1079568313562902,-0.01457495024092274,-0.09144378104793127
2023-07-25,1.1083441810706696,0.00034960722603719844,-0.09112614322852464
2023-07-26,1.1152552164195875,0.006235459586427175,-0.08545889702546594
2023-07-27,1.1167448014621388,0.0013356449901516343,-0.0842373947829902
2023-07-28,1.1234752186339794,0.006026817553149489,-0.07871826063935028
2023-07-29,1.1230493767926144,-0.0003790398170800454,-0.07906746310131674
2023-07-30,1.1117182468709614,-0.010089609732044221,-0.0883593129881659
2023-07-31,1.1021209728901473,-0.00863282941323185,-0.09622935152530043
2023-08-01,1.1053838373885096,0.0036405844587637827,-0.09355370952582287
2023-08-02,1.0812713493785049,-0.021813678827592654,-0.1133266377806893
2023-08-03,1.07787121616074,-0.003144569787888331,-0.11611484404724948
2023-08-04,1.0777700931784617,-9.381731394453167e-05,-0.1161977677784164
2023-08-05,1.0821274814855457,0.0040429664310256625,-0.11262458502187889
2023-08-06,1.0754066239484636,-0.006210781679673891,-0.11813587999221797
2023-08-07,1.0799096368235266,0.0041872653327440935,-0.11444328093431844
2023-08-08,1.0888782921716018,0.008305005384020835,-0.10708872761462218
2023-08-09,1.091476021268372,0.002385692795463319,-0.10495851562510439
2023-08-10,1.0877138473957673,-0.0034468680935683367,-0.10804360556001624
2023-08-11,1.0843724142972215,-0.003071978081869564,-0.1107836760537192
2023-08-12,1.085664135969906,0.0011912159103766365,-0.10972442742086763
2023-08-13,1.0799630239155635,-0.005251266819502332,-0.11439950199536586
2023-08-14,1.0830021175192026,0.002814071904628938,-0.1119073585152055
