date,equity,ret,drawdown
2022-06-08,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-09,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-10,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-11,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-12,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-13,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-14,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-15,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-16,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-17,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-18,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-19,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-20,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-21,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-22,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-23,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-24,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-25,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-26,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-27,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-28,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-29,1.1493299741629823,0.0,-0.0068011750710955665
2022-06-30,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-01,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-02,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-03,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-04,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-05,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-06,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-07,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-08,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-09,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-10,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-11,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-12,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-13,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-14,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-15,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-16,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-17,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-18,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-19,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-20,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-21,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-22,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-23,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-24,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-25,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-26,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-27,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-28,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-29,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-30,1.1493299741629823,0.0,-0.0068011750710955665
2022-07-31,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-01,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-02,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-03,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-04,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-05,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-06,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-07,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-08,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-09,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-10,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-11,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-12,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-13,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-14,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-15,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-16,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-17,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-18,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-19,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-20,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-21,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-22,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-23,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-24,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-25,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-26,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-27,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-28,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-29,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-30,1.1493299741629823,0.0,-0.0068011750710955665
2022-08-31,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-01,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-02,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-03,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-04,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-05,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-06,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-07,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-08,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-09,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-10,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-11,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-12,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-13,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-14,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-15,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-16,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-17,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-18,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-19,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-20,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-21,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-22,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-23,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-24,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-25,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-26,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-27,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-28,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-29,1.1493299741629823,0.0,-0.0068011750710955665
2022-09-30,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-01,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-02,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-03,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-04,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-05,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-06,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-07,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-08,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-09,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-10,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-11,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-12,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-13,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-14,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-15,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-16,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-17,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-18,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-19,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-20,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-21,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-22,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-23,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-24,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-25,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-26,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-27,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-28,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-29,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-30,1.1493299741629823,0.0,-0.0068011750710955665
2022-10-31,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-01,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-02,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-03,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-04,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-05,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-06,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-07,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-08,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-09,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-10,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-11,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-12,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-13,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-14,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-15,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-16,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-17,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-18,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-19,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-20,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-21,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-22,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-23,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-24,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-25,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-26,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-27,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-28,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-29,1.1493299741629823,0.0,-0.0068011750710955665
2022-11-30,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-01,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-02,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-03,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-04,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-05,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-06,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-07,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-08,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-09,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-10,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-11,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-12,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-13,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-14,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-15,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-16,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-17,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-18,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-19,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-20,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-21,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-22,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-23,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-24,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-25,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-26,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-27,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-28,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-29,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-30,1.1493299741629823,0.0,-0.0068011750710955665
2022-12-31,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-01,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-02,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-03,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-04,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-05,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-06,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-07,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-08,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-09,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-10,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-11,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-12,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-13,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-14,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-15,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-16,1.1493299741629823,0.0,-0.0068011750710955665
2023-01-17,1.1443550590306741,-0.0033831804834981755,-0.011100271044058307
2023-01-18,1.0999942403448069,-0.03876490809018944,-0.04943487814744851
2023-01-19,1.1202266282179085,0.018393176192231284,-0.031950966379024726
2023-01-20,1.1788755765148908,0.05272133829236353,0.0
2023-01-21,1.1814219013074378,0.002159960595735317,0.0
2023-01-22,1.191295393503272,0.008357295717057043,0.0
2023-01-23,1.1913555618337286,0.0007320216750915299,0.0
2023-01-24,1.153106524921148,-0.032105475592616374,-0.03210547559261634
2023-01-25,1.1996162445856118,0.04033427845501455,0.0
2023-01-26,1.206260682815168,0.006277105915527787,0.0
2023-01-27,1.2119586602260177,0.004723670009331307,0.0
2023-01-28,1.2028367611447388,-0.007526576095902227,-0.007526576095902349
2023-01-29,1.2243088544747265,0.018163560882314283,0.0
2023-01-30,1.1795269918296274,-0.03657725947290662,-0.036577259472906576
2023-01-31,1.1928031243275778,0.011255471549113922,-0.02573348222713434
2023-02-01,1.224117893812301,0.026793674741978586,-0.0001559742557832866
2023-02-02,1.224323052983758,0.0001675975594296721,0.0
2023-02-03,1.2382137070017054,0.011345579080696708,0.0
2023-02-04,1.2471419994373139,0.007570222255590445,0.0
2023-02-05,1.22986274764705,-0.013855079692657066,-0.013855079692657202
2023-02-06,1.2141532373891948,-0.01277338490649492,-0.026451488333327666
2023-02-07,1.24987340137509,0.030039071114288683,0.0
2023-02-08,1.2485587261930475,-0.0010518466755081461,-0.0010518466755081723
2023-02-09,1.1964986689302022,-0.0416961222333374,-0.0427041109812929
2023-02-10,1.2102526395127924,0.012129835007556556,-0.03169982001273697
2023-02-11,1.2287208951737754,0.01525983506089904,-0.016923718976692426
2023-02-12,1.2272321923706129,-0.0012115874394339739,-0.018114801850785622
2023-02-13,1.2143150361624422,-0.009694478394968956,-0.028449573511627024
2023-02-14,1.2285648228985147,0.011734835122445301,-0.017048589443644513
2023-02-15,1.2682435204257758,0.03229678791685443,0.0
2023-02-16,1.246994996921923,-0.01657998157456838,-0.01675429297420683
2023-02-17,1.2566204626252973,0.007718928886750827,-0.009164689283471694
2023-02-18,1.2572008880033243,0.00046189394116223376,-0.00870702845676219
2023-02-19,1.2536445847347675,-0.002828747022446817,-0.011511145498387498
2023-02-20,1.2652783617510912,0.009279964320018989,-0.002338004197876109
2023-02-21,1.2629777728108342,-0.0018182472804428116,-0.004152000408544354
2023-02-22,1.2673503941341702,0.0038921937790745314,-0.0007042230275348116
2023-02-23,1.2657856373000191,-0.0012346678877392285,-0.0019380214337160195
2023-02-24,1.252732859474153,-0.010311997103797418,-0.01223003366610198
2023-02-25,1.252607356821355,3.524152447476585e-05,-0.01232899151668565
2023-02-26,1.2614530141822928,0.007061795791607787,-0.005354260545485157
2023-02-27,1.2588461217271354,-0.0020665791161848033,-0.007409774658644008
2023-02-28,1.2526217024867285,-0.004875326670953241,-0.012317680072832293
2023-03-01,1.2631372021561762,0.008394792816196813,-0.004026291628823286
2023-03-02,1.252338937942012,-0.008548765878901864,-0.012540637683229994
2023-03-03,1.233858858553858,-0.014404390816563015,-0.02711203433578302
2023-03-04,1.2257059533278387,-0.006607648167777225,-0.03354053571955673
2023-03-05,1.227583513007402,0.0015318190096618783,-0.032060094740104295
2023-03-06,1.2283669441317544,0.000725615618174319,-0.0314423654856395
2023-03-07,1.220007241198527,-0.006805542084280162,-0.03803392522837801
2023-03-08,1.2027487732050344,-0.014146201277082507,-0.05164209094382244
2023-03-09,1.1815795186194336,-0.017406706118867434,-0.06833388100200766
2023-03-10,1.180342251688713,-0.0010471296355628993,-0.06930945620566031
2023-03-11,1.1788199685438745,-0.0012896963932797442,-0.07050976444325141
2023-03-12,1.2224047583544062,0.03725089518857536,-0.03614350188517468
2023-03-13,1.244426522444598,0.0180151164658728,-0.018779514815247755
2023-03-14,1.2542073266264568,0.007859687981131276,-0.011067427961001353
2023-03-15,1.2228325961698425,-0.024657615165761787,-0.035806155146519414
2023-03-16,1.2303342990666157,0.0061346932689479525,-0.029891121656535735
2023-03-17,1.254307970358182,0.01948549374731244,-0.01098807117336209
2023-03-18,1.2365570650568074,-0.013631232815653926,-0.024984519817085715
2023-03-19,1.2464202099771942,0.007976295796695535,-0.017207507940789735
2023-03-20,1.226715011951908,-0.015809433983461175,-0.03274490096344107
2023-03-21,1.2388959011906615,0.010512858606958962,-0.02314036599632041
2023-03-22,1.2161196552733275,-0.018384309686911026,-0.04109925602848674
2023-03-23,1.2288239292181768,0.010446565755072638,-0.031082036354000087
2023-03-24,1.212899900446004,-0.012445971502989008,-0.04363800728206513
2023-03-25,1.2025823966682694,-0.008506475904516565,-0.05177327752911576
2023-03-26,1.213355175041281,0.00895803763871587,-0.04327902685918528
2023-03-27,1.1919321868320432,-0.017182562121823314,-0.06017088387576652
2023-03-28,1.2096598735684052,0.014873066548759962,-0.04619274288718844
2023-03-29,1.2273728483362467,0.014642938196825248,-0.03222620216960226
2023-03-30,1.225927869337198,-0.00037324090803678975,-0.03336555669874153
2023-03-31,1.2372556846678355,0.009240197253009591,-0.0244336637710848
2023-04-01,1.2354846512471325,-0.0014314207181667573,-0.025830109636708842
2023-04-02,1.2271808203115266,-0.006424836182585242,-0.03237761475056744
2023-04-03,1.2355872824589542,0.006850222891597545,-0.02574918573670948
2023-04-04,1.2404236294436612,0.003914209099888161,-0.021935764333946617
2023-04-05,1.2455610355125322,0.004141654469429199,-0.01788496022091146
2023-04-06,1.2365450397317101,-0.007238501786555986,-0.02499400169095589
2023-04-07,1.2358194641548856,-0.0005867765051097273,-0.025566112303104682
2023-04-08,1.2282456444042216,-0.005444207963815393,-0.0315380093628439
2023-04-09,1.2334960563584418,0.004274724667773664,-0.027398101001666064
2023-04-10,1.2524508472305218,0.015366721907517656,-0.01245239809303511
2023-04-11,1.2557443526762775,0.002990386657939907,-0.009855495059262864
2023-04-12,1.2533227291528644,-0.00192843672221347,-0.011764926082888483
2023-04-13,1.2698525400441012,0.013188790490067624,0.0
2023-04-14,1.2965110894309075,0.02138448298031096,0.0
2023-04-15,1.2956334997427137,-0.0006768856011705841,-0.0006768856011706292
2023-04-16,1.3140773036485656,0.014235355839066089,0.0
2023-04-17,1.2984099362771622,-0.01158340869294891,-0.011922713624154868
2023-04-18,1.3120209133583118,0.010482804159813766,-0.0015648929363166753
2023-04-19,1.2633118164850745,-0.037125244252821446,-0.038632040156648007
2023-04-20,1.259286403875363,-0.002098757915507019,-0.041695339856395286
2023-04-21,1.256176083137658,-0.002469907344455784,-0.0440622635747101
2023-04-22,1.2590999876426123,0.0023276231287980265,-0.041837200789715645
2023-04-23,1.2439872759184782,-0.01065449506706269,-0.05333782688086974
2023-04-24,1.2390714262580784,-0.003951688056270726,-0.05707874048370798
2023-04-25,1.2557037146045966,0.013423187714647627,-0.04442173141708894
2023-04-26,1.2534989411697017,-0.00044518097250849647,-0.04609954247795511
2023-04-27,1.2545087592302415,0.0008055994523596873,-0.04533108079176973
2023-04-28,1.2540126104760596,-0.0003954924591250282,-0.045708645150277616
2023-04-29,1.2541980819512262,0.00014790240035626409,-0.045567503168256085
2023-04-30,1.2550507706304337,0.0006798676313401832,-0.04491861540736097
2023-05-01,1.2532556340892513,-0.0014303298186738682,-0.04628469679100422
2023-05-02,1.2530641914018816,-6.713830623054493e-05,-0.04643038280722123
2023-05-03,1.253761641480815,0.0005565956506610396,-0.045899630105689204
2023-05-04,1.2528932908569441,-0.0006925962600398582,-0.046560436453580545
2023-05-05,1.253640839426448,0.0007361366744911495,-0.04599155928978782
2023-05-06,1.2520141512787917,-0.0012975711196522846,-0.047229453090357865
2023-05-07,1.2516780538210366,-0.00026844541446430166,-0.047485219974712334
2023-05-08,1.2417333972388682,-0.0071573815390417374,-0.055053006553596795
2023-05-09,1.2422856063780303,0.0004447082927704061,-0.05463278078938272
2023-05-10,1.2474744843352803,0.004176880043212066,-0.050684095317955036
2023-05-11,1.2444494652311582,-0.001899360338770081,-0.05298610532583137
2023-05-12,1.2461068482774345,0.0013318202888764473,-0.051724853007056426
2023-05-13,1.2456952251285713,-0.00033032733062348795,-0.05203809420505923
2023-05-14,1.2454752392819226,0.0004672472016675215,-0.05220550128684798
2023-05-15,1.2481769594432424,0.0021692283203295698,-0.05014951861838679
2023-05-16,1.2489727332629748,0.0006375488777548057,-0.04954394250994709
2023-05-17,1.2515073178602396,0.0020293354128263497,-0.047615148374147376
2023-05-18,1.248198515600612,-0.002643853705374124,-0.05013311459306058
2023-05-19,1.2496277257983917,0.0011450183443713934,-0.04904549958455884
2023-05-20,1.2557634486692444,0.005287670674927945,-0.0443762743770183
2023-05-21,1.2586477956640678,0.0022968872026654175,-0.04218131447107143
2023-05-22,1.2691555083633255,0.008348413857677879,-0.03418504768365882
2023-05-23,1.2733818761286952,0.0039051480945225085,-0.030968823072188068
2023-05-24,1.2710463425612109,-0.001834118744162505,-0.03274614131746911
2023-05-25,1.268193815849575,-0.002244235018125196,-0.03491688629854128
2023-05-26,1.2685402330730415,0.0003183297160881257,-0.034653266173222286
2023-05-27,1.2693529075383663,0.000640637517153065,-0.03403482883847164
2023-05-28,1.27122252236958,0.001472888130724536,-0.03261207020317458
2023-05-29,1.2699259092447517,-0.0008443988095840003,-0.03359878013357853
2023-05-30,1.2697962290851057,-0.00010211631930817617,-0.03369746546912611
2023-05-31,1.2681357535653908,-0.0013076708543318153,-0.03496107112999902
2023-06-01,1.2672989125548242,-0.00043499647592514667,-0.03559789896976384
2023-06-02,1.2706824700270698,0.0026698969270198135,-0.033023044763811904
2023-06-03,1.2704159903867929,-0.00020971379283401864,-0.03322583316867744
2023-06-04,1.2701791509950986,-0.00018642664567078684,-0.03340606563372095
2023-06-05,1.2665250156532826,-0.002876866101095467,-0.0361868269570238
2023-06-06,1.2684012749081992,0.0014814229736701903,-0.03475901198015208
2023-06-07,1.2649415958566164,-0.002503153539217957,-0.037391793964877684
2023-06-08,1.2652242699711578,0.00022346811541918953,-0.037176681723188
2023-06-09,1.2627312225528218,-0.0019704391367649345,-0.0390738664713105
2023-06-10,1.1753255180494755,-0.0681760328513889,-0.10558875434028314
2023-06-11,1.1809194410851296,0.004759467015518927,-0.10133183351825659
2023-06-12,1.1851661711110677,0.003596121698221759,-0.09810011342527047
2023-06-13,1.1844840689833123,0.0007574972055494732,-0.09861918648578338
2023-06-14,1.1829711352920744,-0.0012772934063491127,-0.09977051425549466
2023-06-15,1.1843163790293771,0.0011371737628835428,-0.09874679690373178
2023-06-16,1.1846260150349954,0.00026144703484716296,-0.09851116692613571
2023-06-17,1.1850210362388744,0.00033345646547129236,-0.09821055964619696
2023-06-18,1.1839864466181333,-0.0008730559113318982,-0.0989978722478746
2023-06-19,1.1863602329352674,0.0026505334758480546,-0.09719144403353508
2023-06-20,1.1877511556526303,0.0011724286424550884,-0.09613296542386651
2023-06-21,1.192756912022164,0.004214482423957791,-0.09232363369305052
2023-06-22,1.1910205148102544,-0.0007916393777341441,-0.0936450150205328
2023-06-23,1.1929784553766372,0.0016439184229289398,-0.09215504136301167
2023-06-24,1.1931739638569057,0.00016388265805417987,-0.0920062613180892
2023-06-25,1.1942087545989737,0.0008672589022334818,-0.0912187956650451
2023-06-26,1.1930318141398175,-0.0009855399691417427,-0.0921144358651218
2023-06-27,1.1935192044672966,0.00040853087210463503,-0.0917435365838346
2023-06-28,1.1904920247283899,-0.00253634774168362,-0.09404719081368984
2023-06-29,1.191739349496355,0.0010477388693549956,-0.09309798884170384
2023-06-30,1.195358267021152,0.003036668652693528,-0.09034402793335483
2023-07-01,1.2041511706244714,0.008335799101207892,-0.08365271412791453
2023-07-02,1.2086229857407844,0.003713665879670089,-0.08024970647844298
2023-07-03,1.2112761278932724,0.0021951776391724073,-0.0782306912004821
2023-07-04,1.2113832622778975,0.0003882525414428866,-0.0781491629796327
2023-07-05,1.1998159242842537,-0.009548867277472959,-0.08695179427196753
2023-07-06,1.1807186453476142,-0.01591684070040317,-0.10148463711432965
2023-07-07,1.19634074394358,0.013772871458081388,-0.0895963725863671
2023-07-08,1.1965266372094263,0.0001553848824321528,-0.08945490962575575
2023-07-09,1.1905556153174854,-0.004990295833168105,-0.09399879899616204
2023-07-10,1.1909787321993575,0.0009682024602520214,-0.09367681117954185
2023-07-11,1.1935385770992473,0.002149362394710908,-0.09172879420003666
2023-07-12,1.193589814532355,4.2929013012817964e-05,-0.09168980301362362
2023-07-13,1.23662269003688,0.03660221180885214,-0.05894220484337653
2023-07-14,1.223704899421928,-0.010446024255439487,-0.0687725173973529
2023-07-15,1.2249578117173734,0.0010238680061158344,-0.06781906337150023
2023-07-16,1.2178513645300026,-0.005255273574744473,-0.07322700030766027
2023-07-17,1.22517013895612,0.006009579361880321,-0.06765748441556119
2023-07-18,1.2142398999701116,-0.008921404985695547,-0.07597528958247213
2023-07-19,1.216338202208768,0.0020324408651331777,-0.07437850206256713
2023-07-20,1.2219832463298055,0.004641015229799004,-0.07008267859361006
2023-07-21,1.2191756308354251,-0.002297589187751086,-0.07221924657677581
2023-07-22,1.212328942177315,-0.005056614458821541,-0.07742950980794205
2023-07-23,1.2149574571284956,0.002168153262480004,-0.07542923558976433
2023-07-24,1.196726179990783,-0.015005691788419998,-0.08930305951708817
2023-07-25,1.196208912301444,0.00014365438558818064,-0.08969669517908663
2023-07-26,1.2040771181796766,0.006577618505696115,-0.08370906731550043
2023-07-27,1.206317904354825,0.0018609988856329676,-0.08200385091085893
2023-07-28,1.2093409150759424,0.00290966525591534,-0.07970336926284338
2023-07-29,1.211302284983986,0.0016218502852195845,-0.07821078590979569
2023-07-30,1.200906355753857,-0.008582440039123987,-0.08612198656843606
2023-07-31,1.199242002768336,-0.0005636098693789219,-0.08738854294293552
2023-08-01,1.1998458361199371,0.0005035125105752125,-0.08692903165701305
2023-08-02,1.1982761983319488,-0.0013081995542561647,-0.0881235106908036
2023-08-03,1.1979680464884985,-0.0002571626173326008,-0.08835801123547837
2023-08-04,1.1979499519647547,-1.5104345893654747e-05,-0.08837178099140786
